"ppntid","calc_sd","tolerance_prob","tolerance_payoff","p_err","trialid","probA","probB","probC","payoffA","payoffB","payoffC","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff","exValA","exValB","exValC","val_chosen","best_available","agent_loss","val_randomchoice","randomChoice_loss"
0,50.01,0.011,1.1,0.01,1,0.414199694991112,0.186425785068423,0.0509597789496183,97.2875371386829,102.979902885937,103.446377209599,2,13.3839236676562,51.693453189042,40.3382611416684,">",">",">","<","<","=",40.2964682092789,19.1981092417808,5.27160451573998,19.1981092417808,40.2964682092789,-21.0983589674981,5.27160451573998,-35.0248636935389
0,50.01,0.011,1.1,0.01,2,0.899946478428319,0.0289443440269679,0.285491464659572,98.9342774036082,108.884316068414,100.078597270023,1,192.936626076188,20.6530578723821,81.6491050829082,">",">","<","<","<",">",89.0355545452276,3.15158510342527,28.5715853156942,89.0355545452276,89.0355545452276,0,89.0355545452276,0
0,50.01,0.011,1.1,0.01,3,0.350838631391525,0.486298264935613,0.122004065895453,99.7743144204335,100.845133871092,99.7789800137396,2,56.390136723986,123.436110379689,-32.1818602443648,"<",">",">","=","=","=",35.0046839192926,49.0408136287114,12.1734412525774,49.0408136287114,49.0408136287114,0,49.0408136287114,0
0,50.01,0.011,1.1,0.01,4,0.539974089479074,0.061680912738666,0.0955007099546492,98.582777155632,100.82584509855,106.441284389608,3,129.391267917996,19.7859348929342,2.35337687139381,">","<","<","<","<","<",53.2321453329309,6.21903015332589,10.1652182276923,10.1652182276923,53.2321453329309,-43.0669271052386,10.1652182276923,-43.0669271052386
0,50.01,0.011,1.1,0.01,5,0.276625066995621,0.104579015634954,0.823303501587361,98.5852815783887,104.549195756143,106.200904190016,3,5.65688367088175,30.3396658841275,105.224344385042,">","<","<","<","<","<",27.2711601214039,10.9336519776036,87.4355762913838,87.4355762913838,87.4355762913838,0,10.9336519776036,-76.5019243137802
0,50.01,0.011,1.1,0.01,6,0.439016116084531,0.774638797156513,0.194582712138072,105.259662894948,92.5890544017439,97.977400846215,1,122.326913126694,69.1445211149864,-14.3154497437319,"<",">",">",">",">","<",46.2106883845071,71.7230737316258,19.0647083848955,46.2106883845071,71.7230737316258,-25.5123853471187,46.2106883845071,-25.5123853471187
0,50.01,0.011,1.1,0.01,7,0.589945742627606,0.679354985244572,0.0895213123876602,104.670480854312,96.8122825071489,100.90767692299,2,72.6453834222838,90.229970267154,2.73300346120834,"<",">",">",">",">","<",61.749904558786,65.7699067541375,9.03338766813605,65.7699067541375,65.7699067541375,0,65.7699067541375,0
0,50.01,0.011,1.1,0.01,8,0.0980898845009506,0.794175039976835,0.460631188936532,91.559757120676,95.6892692795012,98.1217242790082,2,150.605348757306,86.1547881938924,67.6994488134668,"<","<",">","<","<","<",8.9810860009022,75.994029255402,45.1979265151421,75.994029255402,75.994029255402,0,45.1979265151421,-30.7961027402599
0,50.01,0.011,1.1,0.01,9,0.2345622908324,0.746572641888633,0.531735199503601,91.0130899071373,96.8813675563541,102.178123814147,1,-4.18207239149919,51.6012129127679,156.030330514528,"<","<",">","<","<","<",21.3482388643533,72.328978526331,54.3317050512191,21.3482388643533,72.328978526331,-50.9807396619777,54.3317050512191,-17.9972734751119
0,50.01,0.011,1.1,0.01,10,0.0243676009122282,0.709699555765838,0.561851048376411,97.0162066374544,103.479833168506,106.744490975989,3,-8.39078493824531,49.3992262100405,62.948174918028,"<","<",">","<","<","<",2.36405220535976,73.4395916304114,59.9745041632656,59.9745041632656,73.4395916304114,-13.4650874671458,73.4395916304114,0
0,50.01,0.011,1.1,0.01,11,0.857357687084004,0.905361641431227,0.447736162459478,105.322253734021,110.31847351126,98.8415577554253,2,114.259390248549,186.078760791244,110.657456810666,"<",">",">","<",">",">",90.2988438598746,99.8781142583413,44.254939760931,99.8781142583413,99.8781142583413,0,44.254939760931,-55.6231744974103
0,50.01,0.011,1.1,0.01,12,0.654447341104969,0.299385381164029,0.436961723258719,104.447160411407,99.1436337851869,97.5716746691379,2,21.5971030484377,50.9733205668884,123.054948628158,">",">","<",">",">",">",68.3551664172094,29.6821545907651,42.6350871046656,29.6821545907651,68.3551664172094,-38.6730118264443,29.6821545907651,-38.6730118264443
0,50.01,0.011,1.1,0.01,13,0.831196964485571,0.235228932229802,0.406119606457651,100.902586460535,98.152297609396,96.6703894379254,3,87.9165218549034,82.4389054904754,-5.88503738052655,">",">","<",">",">",">",83.8699235747398,23.08826016256,39.2597405146381,39.2597405146381,83.8699235747398,-44.6101830601017,83.8699235747398,0
0,50.01,0.011,1.1,0.01,14,0.787218579091132,0.0990596392657608,0.717268270906061,99.7415153434431,98.929251686308,92.6463647785384,3,152.418933307724,-20.5858656161186,111.615459686675,">",">","<","=",">",">",78.5183739850616,9.79989598487733,66.4522978704344,66.4522978704344,78.5183739850616,-12.0660761146272,9.79989598487733,-68.7184780001842
0,50.01,0.011,1.1,0.01,15,0.849136841017753,0.799055522074923,0.356157715199515,93.4673757238017,94.3467315948761,98.9909848983456,1,85.8711621617211,-95.9576803338573,34.0616340165846,">",">",">","=","<","<",79.3665921603283,75.3882768706063,35.2564030067445,79.3665921603283,79.3665921603283,0,79.3665921603283,0
0,50.01,0.011,1.1,0.01,16,0.899315318092704,0.436801966279745,0.245742778526619,96.0099375966571,103.073988165717,99.7647449447188,2,138.768308690199,53.5789321084982,0.699492597541287,">","<",">","<","<",">",86.3432075697984,45.0229207030805,24.5164656217147,45.0229207030805,86.3432075697984,-41.3202868667179,86.3432075697984,0
